source,id,date,year,month,day,lat,lon,unc_m,basis,verification_status,dataset,dataset_key,license,province,locality,remarks,event_remarks,habitat
gbif,1432511894,2016-08-24,2016,8,24,63.89078,20.14865,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kullaheden, Vb",,,
gbif,1432527053,2016-08-25,2016,8,25,64.67442,19.234,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleforsen NR: Kammen, Vb",,,
gbif,1432527063,2016-08-25,2016,8,25,64.6736,19.23469,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleforsen NR: Kammen, Vb",,,
gbif,1432527072,2016-08-25,2016,8,25,64.671,19.2396,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleforsen NR: Kammen, Vb",,,
gbif,1432533944,2016-08-20,2016,8,20,66.62381,19.77989,377.0,HUMAN_OBSERVATION,"Approved based on image, sound or video recording",Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Lyckan NV Jokkmokk, Lu lm",,,tallhed med gamla tallar
gbif,1432545434,2016-08-21,2016,8,21,66.90839,21.75378,300.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Yrttivara, början av byn, Lu lm",,,
gbif,1432566887,2016-08-28,2016,8,28,61.16415,15.15563,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Vindförbergs udde, Dlr",,,lingontallskog i sluttning av sandås
gbif,1432825228,2016-08-19,2016,8,19,67.14509,20.86167,641.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Rävdalsområdet, Sorvanen 1, Lu lm",,,
gbif,1432836237,2016-08-25,2016,8,25,67.14509,20.86167,641.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Rävdalsområdet, Sorvanen 1, Lu lm",,,
gbif,1432836529,2016-08-25,2016,8,25,67.14925,20.86725,967.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Rävdalsområdet, Sorvanen 2, Lu lm",,,
gbif,1432836767,2016-08-30,2016,8,30,67.14927,20.87459,936.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Rävdalsområdet,Sorvanen 3, Lu lm",,,
gbif,1432869853,2016-08-22,2016,8,22,66.85795,21.66895,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Söder om Hakkas, Lu lm",,,
gbif,1433362846,2016-08-31,2016,8,31,65.81609,19.78411,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1433362860,2016-08-31,2016,8,31,65.81739,19.78415,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1433362926,2016-08-31,2016,8,31,67.25424,20.5356,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Linaälven, Lu lm",,,
gbif,1433362953,2016-08-31,2016,8,31,67.25272,20.56259,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Linaälven, Lu lm",,,
gbif,1433362984,2016-08-31,2016,8,31,65.83586,19.76546,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1801605997,2016-08-21,2016,8,21,64.54636,21.26915,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kammen Ljusvattnet, Vb",,,
gbif,1801606532,2016-08-18,2016,8,18,65.15718,20.699,319.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Andersforsheden, Vb",,,
gbif,1432616375,2016-09-02,2016,9,2,67.17969,20.77493,251.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Djävulsklyftan, Rävdalsområdet, Stigen 1, Lu lm",,,
gbif,1432617593,2016-09-02,2016,9,2,63.95535,18.83213,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Drakryggen, Ång",,,
gbif,1432617820,2016-09-02,2016,9,2,63.94526,18.81694,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Blåbergsheden, Ång",,,
gbif,1432618046,2016-09-02,2016,9,2,63.94563,18.81773,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Blåbergsheden, Ång",,,
gbif,1432618069,2016-09-02,2016,9,2,63.94171,18.82842,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Blåbergsheden, Ång",,,
gbif,1432618156,2016-09-02,2016,9,2,63.95614,18.81041,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Pärberget, Ång",,,
gbif,1432618181,2016-09-02,2016,9,2,63.95633,18.81012,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Pärberget, Ång",,,
gbif,1432618478,2016-09-02,2016,9,2,63.95151,18.83983,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Drakryggen, Ång",,,
gbif,1432618581,2016-09-02,2016,9,2,63.95172,18.84299,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Drakryggen, Ång",,,
gbif,1432618608,2016-09-02,2016,9,2,63.95245,18.84215,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Drakryggen, Ång",,,
gbif,1432618632,2016-09-02,2016,9,2,63.95439,18.83912,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Drakryggen, Ång",,,
gbif,1432646973,2016-09-04,2016,9,4,64.10911,20.46427,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kopladumyrberget/Höglandsmyrberget, Vb",,,
gbif,1432646979,2016-09-04,2016,9,4,64.11006,20.47389,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kopladumyrberget/Höglandsmyrberget, Vb",,,
gbif,1432657116,2016-09-05,2016,9,5,67.13889,20.90771,200.0,HUMAN_OBSERVATION,"Approved based on image, sound or video recording",Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"E10/E45 Vägskälet, Lu lm",Flera mycel,,
gbif,1432657198,2016-09-05,2016,9,5,63.96366,20.13181,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Krogheden, Vb",,,
gbif,1432663738,2016-09-06,2016,9,6,64.6601,19.26767,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663745,2016-09-06,2016,9,6,64.66004,19.26837,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663752,2016-09-06,2016,9,6,64.66052,19.269,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663762,2016-09-06,2016,9,6,64.66022,19.26699,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663807,2016-09-06,2016,9,6,64.66039,19.26913,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663820,2016-09-06,2016,9,6,64.66017,19.2678,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663833,2016-09-06,2016,9,6,64.66037,19.26799,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663835,2016-09-06,2016,9,6,64.66042,19.26652,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663838,2016-09-06,2016,9,6,64.66003,19.26873,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663858,2016-09-06,2016,9,6,64.66022,19.26531,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663880,2016-09-06,2016,9,6,64.65994,19.26677,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432663887,2016-09-06,2016,9,6,64.66013,19.26729,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,1432674857,2016-09-07,2016,9,7,67.74569,21.66807,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisen, T lm",,,
gbif,1432675092,2016-09-07,2016,9,7,67.74008,21.64912,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisen, T lm",,,
gbif,1432675113,2016-09-07,2016,9,7,67.74273,21.64589,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisen, T lm",,,
gbif,1432675135,2016-09-07,2016,9,7,67.74075,21.64478,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisen, T lm",,,
gbif,1432675175,2016-09-07,2016,9,7,67.74309,21.64641,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisen, T lm",,,
gbif,1432733100,2016-09-13,2016,9,13,65.67652,21.2534,100.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Norrbotten,"Sanden, Brännberget, Nb",,,
gbif,1432745993,2016-09-14,2016,9,14,67.14449,20.86533,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tallbacken, Lu lm",,,
gbif,1432746069,2016-09-14,2016,9,14,67.14452,20.86536,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tallbacken, Lu lm",,,
gbif,1432746115,2016-09-14,2016,9,14,67.14737,20.86411,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tallbacken, Lu lm",,,
gbif,1432764975,2016-09-11,2016,9,11,63.16284,14.44269,500.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Jämtland,"Andersön, nordöstra, Jmt",,,
gbif,1432787350,2016-09-18,2016,9,18,67.89439,21.05329,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"esrange, T lm",,,
gbif,1432796041,2016-09-19,2016,9,19,67.89167,21.03968,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"esrange, T lm",,,
gbif,1432836981,2016-09-01,2016,9,1,67.1884,20.80926,1079.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Pahtavaara nord, Lu lm",,,
gbif,1432860503,2016-09-26,2016,9,26,64.20957,19.42468,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs, Vb",,,
gbif,1432860547,2016-09-26,2016,9,26,64.20977,19.42495,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs, Vb",,,
gbif,1432867821,2016-09-16,2016,9,16,67.68449,22.96005,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Norrbotten,"Naakakero Västsida, Nb",,,
gbif,1432869995,2016-09-27,2016,9,27,66.3171,20.61855,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Kilkokheden, Lu lm",,,
gbif,1432891085,2016-09-17,2016,9,,67.07413,21.0581,250.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Tallskogen söder om grustäkten Liikavvara, Lu lm",,,
gbif,1432937243,2016-09-29,2016,9,29,64.20932,19.42436,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs, Vb",,,
gbif,1432944624,2016-09-27,2016,9,27,64.1276,17.53145,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Åsele lappmark,"Kroktjärn, Ås lm",,,
gbif,1432969015,2016-09-18,2016,9,18,64.17011,19.75104,100.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Degerforsheden O Förelängesdalen, Vb",,,
gbif,1433163431,2016-09-03,2016,9,3,65.20822,19.31777,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Mörtträskheden, Pi lm",,,
gbif,1433318585,2016-09-19,2016,9,19,61.9736,16.15499,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Väst om Gröntjärn, Hls",,,"äldre sandtallskog, i mossa och lav nära barrmatta"
gbif,1433363036,2016-09-06,2016,9,6,65.8796,19.78755,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1433363050,2016-09-01,2016,9,1,67.30305,20.31933,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Lina älv, Lu lm",,,
gbif,1433363053,2016-09-06,2016,9,6,65.87871,19.79307,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1433363150,2016-09-06,2016,9,6,65.87913,19.79076,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Ljusträskbäcken, Pi lm",,,
gbif,1433363169,2016-09-07,2016,9,7,67.74278,21.64589,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisenvuoma, T lm",,,
gbif,1433363179,2016-09-07,2016,9,7,67.741,21.64448,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisenvuoma, T lm",,,
gbif,1433363190,2016-09-07,2016,9,7,67.74016,21.64936,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisenvuoma, T lm",,,
gbif,1433363254,2016-09-07,2016,9,7,67.74607,21.66842,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Torne lappmark,"Vastakielisenvuoma, T lm",,,
gbif,1433363348,2016-09-14,2016,9,14,66.65816,19.42385,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Råsse, Lu lm",,,
gbif,1433363409,2016-09-15,2016,9,15,66.66668,19.47598,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Råsse, Lu lm",,,
gbif,1433363592,2016-09-21,2016,9,21,66.26589,18.64968,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Pite lappmark,"Mårsåm, Pi lm",,,
gbif,1433524089,2016-09-14,2016,9,14,66.84343,21.70338,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Mäntyvaara öst om, Lu lm",,,Sandtallskog
gbif,1433524288,2016-09-16,2016,9,16,66.49324,22.46407,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Norrbotten,"Lansåheden, Nb",,,Sandtallskog
gbif,1433524492,2016-09-16,2016,9,16,66.49332,22.46331,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Norrbotten,"Lansåheden, Nb",,,Sandtallskog
gbif,1433882271,2016-09-27,2016,9,27,64.60204,21.18102,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882273,2016-09-27,2016,9,27,64.60366,21.17688,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882307,2016-09-27,2016,9,27,64.65675,21.12368,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hällmarkstallskog med klapperstensfält, Jonberget Yttervik, Vb",,,
gbif,1433882308,2016-09-27,2016,9,27,64.60252,21.18131,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882310,2016-09-27,2016,9,27,64.59885,21.18169,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Harrsjön, söder om Bureå, Vb",,,
gbif,1433882322,2016-09-27,2016,9,27,64.60368,21.17568,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882323,2016-09-27,2016,9,27,64.60394,21.17713,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882348,2016-09-27,2016,9,27,64.60302,21.17702,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882405,2016-09-27,2016,9,27,64.60167,21.18454,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433882433,2016-09-27,2016,9,27,64.60254,21.18098,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hedkammen, söder om Bureå, Vb",,,
gbif,1433932319,2016-09-01,2016,9,1,66.37049,20.39212,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Övre Görjeå, Lu lm",,,
